"filename", "language", "TypeScript", "JSON", "JavaScript", "Markdown", "YAML", "Log", "Shell Script", "JSON with Comments", "MS SQL", "Ignore", "TypeScript JSX", "PostCSS", "Skill", "Python", "Docker", "HTML", "comment", "blank", "total"
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\actions.ts", "TypeScript", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 61, 358
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\components\DeleteNavItemButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 5, 56
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\components\NavigationItemForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 6, 25, 273
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\components\NavigationLanguageSwitcher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 3, 15, 133
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\components\NavigationMenuDnd.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 558, 0, 0, 0, 0, 0, 67, 77, 702
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\components\SortableNavItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 3, 7, 98
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 3, 27
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 4, 9, 102
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\navigation\utils.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 51
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\orders\[id]\MarkPaidButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 5, 45
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\orders\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\orders\actions.ts", "TypeScript", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37, 202
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\orders\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\orders\types.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\[id]\edit\EditPageClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 11, 157
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\[id]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 19, 133
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\actions.ts", "TypeScript", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 46, 258
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\components\DeletePageButtonClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 1, 5, 47
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\components\PageForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 20, 35, 411
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 2, 7, 53
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\pages\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 3, 15, 243
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\payments\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\posts\[id]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 2, 26, 226
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\posts\actions.ts", "TypeScript", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45, 312
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\posts\components\DeletePostButtonClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 2, 7, 55
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\posts\components\PostForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 388, 0, 0, 0, 0, 0, 4, 45, 437
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\posts\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 3, 22
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\posts\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 2, 14, 203
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\ClientNotionEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\ProductFormClientShell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 10, 57
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\[id]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 3, 20, 293
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\attributes\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\categories\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\inventory\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 9, 144
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 5, 43
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\productFormData.ts", "TypeScript", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 134
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\products\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\promotions\PromotionsWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 0, 0, 0, 0, 0, 0, 25, 457
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\promotions\actions.ts", "TypeScript", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 116
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\promotions\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 9, 32
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\revisions\JsonDiffView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 1, 7, 87
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\revisions\RevisionHistoryButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 3, 29, 369
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\revisions\actions.ts", "TypeScript", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 56, 286
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\revisions\service.ts", "TypeScript", 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 60, 472
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\revisions\utils.ts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 133
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\backup-restore\BackupRestoreWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 938, 0, 0, 0, 0, 0, 0, 67, 1005
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\backup-restore\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 8, 30
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\bot-protection\actions.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 94
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\bot-protection\components\BotProtectionForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 13, 130
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\bot-protection\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 3, 25
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\copyright\actions.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 69
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\copyright\components\CopyrightForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 11, 94
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\copyright\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 3, 32
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\cortex-ai\SandboxCortexAiSettingsClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 453, 0, 0, 0, 0, 0, 3, 41, 497
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\cortex-ai\StoredCortexAiSettingsClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 1, 28, 411
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\cortex-ai\actions.ts", "TypeScript", 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 249
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\cortex-ai\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 10, 81
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\currencies\actions.ts", "TypeScript", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 332
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\currencies\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 465, 0, 0, 0, 0, 0, 0, 30, 495
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\extra-translations\ExtraTranslationsWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 689, 0, 0, 0, 0, 0, 0, 79, 768
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\extra-translations\actions.ts", "TypeScript", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 277
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\extra-translations\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 15, 94
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\global-css\actions.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 66
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\global-css\components\GlobalCssForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 5, 47
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\global-css\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 3, 25
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\languages\[id]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 1, 11, 78
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\languages\actions.ts", "TypeScript", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39, 263
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\languages\components\DeleteLanguageButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 8, 8, 76
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\languages\components\LanguageForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 3, 20, 196
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\languages\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 5, 35
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\languages\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 11, 9, 159
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\[id]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 4, 20
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\actions.ts", "TypeScript", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 190
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\components\BrandingSettingsForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 20, 340
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\components\DeleteLogoButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 6, 54
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\components\LogoForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 2, 23, 194
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\components\SiteSeoSettingsForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 15, 134
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 8, 154
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\logos\types.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\packages\activation-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 7, 85
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\packages\package-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 9, 123
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\packages\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 9, 50
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\privacy\actions.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 54
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\privacy\components\PrivacyForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 3, 15, 197
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\privacy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 3, 27
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\security\actions.ts", "TypeScript", 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41, 282
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\security\components\SecurityPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484, 0, 0, 0, 0, 0, 9, 30, 523
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\security\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 3, 14
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\settings\taxes\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\shipping\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\users\[id]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 9, 19, 97
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\users\actions.ts", "TypeScript", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 38, 223
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\users\components\DeleteUserButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 1, 5, 72
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\users\components\UserForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 3, 10, 72
"d:\Websites\nextblock-sandbox\apps\nextblock\app\cms\users\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 8, 15, 188
"d:\Websites\nextblock-sandbox\apps\nextblock\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464, 0, 0, 0, 0, 0, 17, 48, 529
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\seo.test.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 53
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\seo.ts", "TypeScript", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44, 280
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\site-settings.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 106
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\sitemap-utils.ts", "TypeScript", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 26, 254
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\ucp\protocol.ts", "TypeScript", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 191
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\ucp\server.test.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 57
"d:\Websites\nextblock-sandbox\apps\nextblock\app\lib\ucp\server.ts", "TypeScript", 1724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 190, 1915
"d:\Websites\nextblock-sandbox\apps\nextblock\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 2, 25, 209
"d:\Websites\nextblock-sandbox\apps\nextblock\app\product\[slug]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, 0, 0, 0, 0, 0, 21, 38, 446
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\ProfileAccountSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 9, 74
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\ProfilePageHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\ProfilePageMissingState.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 10
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\account-data.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\account-links.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\account-types.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\orders\CustomerOrdersPageClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 10, 125
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\orders\[id]\CustomerOrderDetailPageClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 7, 80
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\orders\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 33
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\orders\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 4, 20
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 8, 52
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\password\PasswordSettingsPageClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 14, 129
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\password\actions.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 60
"d:\Websites\nextblock-sandbox\apps\nextblock\app\profile\password\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"d:\Websites\nextblock-sandbox\apps\nextblock\app\providers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 1, 7, 83
"d:\Websites\nextblock-sandbox\apps\nextblock\app\robots.txt\route.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 32
"d:\Websites\nextblock-sandbox\apps\nextblock\app\setup\SetupWizard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 749, 0, 0, 0, 0, 0, 19, 53, 821
